Id	Entry	Left	Right	LeftStoich	RightStoich
1748246	META:1.1.3.36-RXN	1569568 1572800 1610520 1586414	1590808 1583219 1610854	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1748249	META:BENZYL-ALCOHOL-DEHYDROGENASE-RXN	1563457 1558599	1610842 1572800 1561947	1.0 1.0	1.0 1.0 1.0
1748250	META:2.4.1.57-RXN	1533152 1543839	1572800 1599847 1543606	1.0 1.0	1.0 1.0 1.0
1748252	META:L-ARABINITOL-4-DEHYDROGENASE-RXN	1563457 1552306	1572800 1579195 1610842	1.0 1.0	1.0 1.0 1.0
1748255	META:CALCIDIOL-1-MONOOXYGENASE-RXN	1586414 1590028 1569568 1572800	1610854 1574802 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1748258	META:1.8.98.2-RXN	1611946 1573849 1541264	1573857 1610535 1572800 1599307 1542760	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1748260	META:GLUTKIN-RXN	1543802 1611946	1562299 1610535	1.0 1.0	1.0 1.0
1748264	META:CHLOROMALERED-RXN	1610842 1590869	1533314 1565657 1563457	1.0 1.0	1.0 1.0 1.0
1748265	META:ERYTHRON4PDEHYDROG-RXN	1556082 1563457	1568496 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1748268	META:3.5.1.92-RXN	1583219 1561753	1560371 1566580	1.0 1.0	1.0 1.0
1748271	META:Polynucleotide-Reactions				
1748272	META:RXN-8865	1543477	1572969	1.0	1.0
1748273	META:R230-RXN	1557138 1563457	1556463 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1748275	META:RXN-8863	1589801	1572969	1.0	1.0
1748276	META:RXN-6201	1538687 1572800	1551441 1546646	1.0 1.0	1.0 1.0
1748279	META:L-LYSINE-LACTAMASE-RXN	1549258 1583219	1559426	1.0 1.0	1.0
1748282	META:RXN-8861	1597077	1570111	1.0	1.0
1748283	META:ISPH2-RXN	1583219 1572364 1581713	1568830 1572800 1568868	1.0 1.0 1.0	1.0 1.0 1.0
1748284	META:R466-RXN	1551441 1572800 1546215	1583219 1598043 1571145	1.0 7.0 1.0	1.0 1.0 1.0
1748285	META:RXN-8859	1588950 1595907	1570111 1562255 1572800	1.0 1.0	1.0 1.0 1.0
1748287	META:RXN-8857	1588944 1573762	1562255 1550135	1.0 1.0	1.0 1.0
1714230	META:D-ALANINE-AMINOTRANSFERASE-RXN	1596785 1603463	1586812 1573538	1.0 1.0	1.0 1.0
1714233	META:N-METHYL-L-AMINO-ACID-OXIDASE-RXN	1586414 1574199 1583219	1590160 1596943 1592062	1.0 1.0 1.0	1.0 1.0 1.0
1714235	META:ADENOSINE-KINASE-RXN	1611946 1610256	1572800 1611144 1610535	1.0 1.0	1.0 1.0 1.0
1714239	META:RXN-6383	1542709	1586496 1583219	1.0	1.0 1.0
1714241	META:RXN-8968	1611946 1562255 1585896 1569568 1572800	1583219 1611144 1567234 1570608 1610854	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1714243	META:RXN-6384	1542709 1583219	1562255 1585896 1572800	1.0 1.0	1.0 1.0 1.0
1714246	META:ABC-4-RXN	1611946 1611733 1583219	1611733 1542760 1572800 1610535	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1714248	META:RXN-6381	1583219 1558085 1586414	1571700 1590160 1598043	1.0 1.0 1.0	1.0 1.0 1.0
1714252	META:RXN-6382	1571700 1583219 1572364	1572800 1568868 1608388	1.0 1.0 1.0	2.0 1.0 1.0
1714254	META:CISTRANON-RXN	1582186 1586414	1571586	1.0 1.0	1.0
1714255	META:MYO-INOSITOL-2-DEHYDROGENASE-RXN	1563457 1609434	1533964 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1714261	META:2.3.1.133-RXN	1561422 1594040	1560825 1562255	1.0 1.0	1.0 1.0
1714266	META:ISONOCARDICIN-SYNTHASE-RXN	1597028 1599106	1541551 1572800 1558999	1.0 1.0	1.0 1.0 1.0
1714269	META:METHYLITACONATE-DELTA-ISOMERASE-RXN	1569920	1597227	1.0	1.0
1731585	META:RXN-13399	1589969 1583219	1570608 1607752	1.0 1.0	1.0 1.0
1731587	META:RXN-13398	1586414 1572800 1569568 1609842	1579630 1610854 1583219	2.0 3.0 2.0 1.0	1.0 2.0 3.0
1731589	META:RXN-7676	1569568 1586414 1609842 1572800	1579655 1610854 1583219	1.0 1.0 1.0 2.0	1.0 1.0 1.0
1731590	META:RXN-7677	1586414 1569568 1572800 1579655	1610854 1579630 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1731592	META:RXN-12065	1606820	1564360	1.0	1.0
1731594	META:RXN-11907	1569568 1550889 1572800 1586414	1610854 1533109 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1731596	META:RXN-13396	1603463 1586414 1611733	1582954 1583219 1572800 1551441 1578640 1603483	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1731598	META:RXN-14542	1611733 1586414 1603463	1551441 1578640 1601295	1.0 1.0 1.0	1.0 1.0 1.0
1731599	META:RXN-12536	1601295	1583219 1582954 1603483 1572800	1.0	1.0 1.0 1.0 1.0
1731600	META:RXN-12535	1586414 1611733 1603463 1572800	1551441 1603483 1563290 1578640 1583219 1582954	3.0 1.0 3.0 3.0	7.0 1.0 2.0 1.0 3.0 1.0
1731603	META:RXN-12069	1569568 1586414 1590028 1572800	1583219 1606831 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1731605	META:LICODIONE-2-O-METHYLTRANSFERASE-RXN	1586797 1597028	1544380 1572800 1541356	1.0 1.0	1.0 1.0 1.0
1731608	META:R244-RXN	1563457 1561738	1572800 1561709 1610842	1.0 1.0	1.0 1.0 1.0
1731609	META:3.2.1.101-RXN	1603123 1583219	1544450 1538185	1.0 -1.0	-1.0 -1.0
1731611	META:ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	1574153 1610854	1609982 1572800 1569568	1.0 1.0	1.0 1.0 1.0
1735938	META:RXN-12445	1572364 1558000	1568868 1572800 1595913	1.0 1.0	1.0 2.0 1.0
1735941	META:RXN-11114	1569568 1534773 1597028 1563847	1610854 1583219 1541356 1570847	1.0 2.0 1.0 1.0	1.0 4.0 1.0 1.0
1735942	META:RXN-13776	1556750	1542723	1.0	1.0
1735945	META:RXN-11115	1534773 1611946	1570608 1615811	1.0 1.0	1.0 1.0
1735947	META:RXN-12446	1563457 1594758	1615065 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1735949	META:RXN-11112	1583219 1617780	1617787 1569823	1.0 1.0	1.0 1.0
1735952	META:RXN-13775	1533952	1574421 1583219	1.0	1.0 1.0
1735953	META:RXN-13774	1533952 1610854	1533975 1569568 1572800	1.0 1.0	1.0 1.0 1.0
1735954	META:RXN-11113	1563847 1611946 1572800	1615796 1570608	1.0 1.0 1.0	1.0 1.0
1735956	META:RXN-12444	1610854 1548404	1572800 1541529 1569568	1.0 1.0	2.0 1.0 1.0
1735958	META:RXN-12449	1583219 1610854 1584626	1569568 1584620 1572800	1.0 2.0 1.0	2.0 1.0 3.0
1735960	META:RXN-8969	1610854 1584626	1572800 1569568 1584623	1.0 1.0	1.0 1.0 1.0
1735961	META:RXN-8970	1610854 1584623 1583219	1572800 1584620 1569568	1.0 1.0 1.0	2.0 1.0 1.0
1735963	META:RXN-11118	1615807	1615783 1583219	1.0	1.0 1.0
1735964	META:3.4.24.16-RXN	1616039 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1735966	META:RXN-11116	1615760 1615796	1615807 1611144	1.0 1.0	1.0 1.0
1735967	META:RXN-13779	1585728 1563457	1610842 1572800 1533964	1.0 1.0	1.0 1.0 1.0
1738466	META:RXN-9099	1596651	1586501	1.0	1.0
1738468	META:RXN-9098	1590832	1551441 1572800 1596651	1.0	1.0 1.0 1.0
1738469	META:RXN-9086	1562255 1585896 1611946	1611144 1542709 1570608	1.0 1.0 1.0	1.0 1.0 1.0
1738472	META:RXN-9085	1583133	1583120	1.0	1.0
1738474	META:RXN3O-5293	1610854 1616290	1569568 1618020 1572800	1.0 1.0	1.0 1.0 1.0
1738476	META:RXN-9084	1578255 1569823 1611946	1611144 1572800 1570608 1583073	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1738478	META:RXN-9083	1578255 1584742 1611946	1570608 1582989 1572800 1611144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1738479	META:RXN-9082	1544305 1585357	1583133 1536730	1.0 1.0	1.0 1.0
1738480	META:RXN-9081	1538821 1552161	1596375 1544305	1.0 1.0	1.0 1.0
1738481	META:RXN-9080	1583073	1583046	1.0	1.0
1738482	META:2.4.1.58-RXN	1545483 1607293	1583294 1573214	1.0 1.0	1.0 1.0
1738483	META:RXN-9088	1577064 1552161	1583202 1596375	1.0 1.0	1.0 1.0
1738484	META:3.5.1.93-RXN	1574062 1583219	1574066 1612975	1.0 1.0	1.0 1.0
1738487	META:RXN-9087	1610854 1567234	1569568 1572800 1586496	1.0 1.0	1.0 1.0 1.0
1738490	META:PHOSPHATIDYLCHOLINE-DESATURASE-RXN	1596952 1563457	1572800 1610842 1549415	1.0 1.0	1.0 1.0 1.0
1747616	META:RXN-8988	1544315 1562255 1595124	1542760 1543606 1608384	1.0 1.0 1.0	1.0 1.0 1.0
1747617	META:RXN-7656	1544805	1544863 1583219	1.0	1.0 1.0
1747619	META:RXN-7657	1563457 1572388	1572800 1610842 1579276	1.0 1.0	1.0 1.0 1.0
1747620	META:RXN-8987	1595124 1577109	1608384 1578640	1.0 1.0	1.0 1.0
1747621	META:RXN-7654	1543149 1569568 1586414 1572800	1544797 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747623	META:RXN-7655	1572800 1586414 1569568 1544797	1610854 1544805 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747624	META:RXN-6321	1583219 1585106	1569109 1572800	1.0 1.0	1.0 1.0
1747626	META:RXN-7653	1544808 1572800 1569568 1586414	1610854 1583219 1538821	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1747628	META:RXN-8983	1597028 1584676	1541356 1584669 1572800	1.0 1.0	1.0 1.0 1.0
1747629	META:RXN-8982	1584684 1569568 1572800	1610854 1584676	1.0 1.0 1.0	1.0 1.0
1747630	META:RXN-7650	1570594 1586414 1569568	1583219 1610854 1561127	1.0 1.0 1.0	2.0 1.0 1.0
1747631	META:RXN-7651	1561127 1586414 1572800 1569568	1538821 1583219 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747632	META:RXN-8981	1584689	1584684 1583219	1.0	1.0 1.0
1747633	META:RXN1G-607	1563457 1618874	1618876 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1747634	META:4.2.3.20-RXN	1599022	1570608 1567986	1.0	1.0 1.0
1747637	META:1.5.1.8-RXN	1578411 1610854 1583219	1572800 1603463 1559426 1569568	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1747640	META:RXN-7647	1544825	1544840 1572800	1.0	1.0 1.0
1747642	META:RXN-8979	1552032	1584707 1583219	1.0	1.0 1.0
1747645	META:RXN-7648	1544840 1603463 1586414	1551441 1578640 1544819	1.0 1.0 1.0	1.0 1.0 1.0
1747646	META:RXN-8977	1584707	1608377	1.0	1.0
1747647	META:RXN-7645	1597036 1600052 1572800	1551441 1544825 1562255	1.0 3.0 3.0	3.0 1.0 4.0
1747648	META:RXN-8976	1560602 1541404	1562041 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1747650	META:RXN-7643	1595129 1572800	1551441 1579276	1.0 1.0	1.0 1.0
1747651	META:RXN-8975	1541394 1579060	1583969 1541404	1.0 1.0	1.0 1.0
1747653	META:RXN-8974	1585896 1610854	1569568 1572800 1583681	1.0 1.0	1.0 1.0 1.0
1747656	META:RXN-7644	1563457 1564232	1598542 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1747658	META:RXN-8971	1586414 1569568 1584620 1572800	1584629 1610854 1583219	1.0 1.0 1.0 2.0	1.0 1.0 2.0
1747660	META:RXN-7640	1584774	1568760 1583219	1.0	1.0 1.0
1747663	META:SUCCCOASYN-RXN	1562255 1578640 1611946	1542760 1577109 1610535	1.0 1.0 1.0	1.0 1.0 1.0
1747669	META:RXN1G-617	1610854 1618878	1618881 1572800 1569568	1.0 1.0	1.0 1.0 1.0
1747670	META:12-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN	1611298 1610854	1572800 1569568 1556727	1.0 1.0	1.0 1.0 1.0
1747673	META:RXN1G-613	1610854 1618883	1618885 1572800 1569568	1.0 1.0	1.0 1.0 1.0
1747674	META:RXN-7629	1572800 1544612 1569568 1586414	1583219 1544667 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747675	META:3.4.23.19-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1747678	META:RXN-7637	1577843 1610854 1583219	1569568 1602146 1572800	1.0 1.0 1.0	1.0 1.0 1.0
1747681	META:RXN-8966	1553184 1577109	1578640 1584616	1.0 1.0	1.0 1.0
1747682	META:RXN-7634	1609374 1586414 1581161	1556679 1583219 1544660	1.0 1.0 1.0	1.0 1.0 1.0
1747683	META:RXN-8965	1551987	1603859 1583219	1.0	1.0 1.0
1747685	META:RXN-7632	1572800 1569568 1533355	1544672 1610854	1.0 1.0 1.0	1.0 1.0
1747686	META:RXN-8964	1560321 1577109	1566382 1578640	1.0 1.0	1.0 1.0
1747687	META:RXN-8963	1562255 1583681 1610854	1572800 1600052 1569568	1.0 1.0 1.0	1.0 1.0 1.0
1747690	META:RXN-7633	1564025 1544672	1544667 1562255	1.0 1.0	1.0 1.0
1747692	META:RXN-8962	1569568 1586414 1572800 1592790	1610854 1583219 1584626	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747695	META:RXN-7630	1569568 1572800 1544622 1586414	1610854 1544602 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747696	META:RXN-7631	1586414 1569568 1572800 1544602	1610854 1544667 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747697	META:RXN-8961	1584541	1598658 1567234	1.0	1.0 1.0
1747698	META:RXN-8960	1584541	1584553 1583219	1.0	1.0 1.0
1747700	META:PROPKIN-RXN	1554697 1611946	1593289 1610535	1.0 1.0	1.0 1.0
1747703	META:KDO-8PPHOSPHAT-RXN	1583219 1597114	1542760 1555356	1.0 1.0	1.0 1.0
1747706	META:1.8.1.12-RXN	1612124 1610854	1589146 1569568 1572800	1.0 1.0	1.0 1.0 1.0
1747709	META:3.4.23.31-RXN	1583219 1615894	1615896 1615896	1.0 1.0	1.0 1.0
1747711	META:RXN-8949	1587384 1603463 1586414	1578640 1551441 1587459 1583219	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1747713	META:RXN-7619	1569568 1586414 1565035	1610854 1609428 1572800 1551441	1.0 1.0 1.0	1.0 1.0 4.0 1.0
1747714	META:RXN-8959	1584564	1584553 1572800	1.0	1.0 2.0
1747715	META:RXN-7628	1586414 1569568 1572800 1544622	1544612 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747716	META:RXN-8958	1584502	1584564	1.0	1.0
1747717	META:RXN-7625	1581161 1609374 1586414	1556679 1583219 1544653	1.0 1.0 1.0	1.0 2.0 1.0
1747718	META:RXN-8957	1610854 1584502	1600770 1569568 1551441	1.0 1.0	1.0 1.0 1.0
1747721	META:RXN-8956	1611733 1586812	1559642 1546431	1.0 1.0	1.0 1.0
1747724	META:RXN-7626	1594040 1613391	1562255 1544622	1.0 1.0	1.0 1.0
1747725	META:RXN-8955	1572364 1585868	1568868 1572800 1585860	1.0 1.0	1.0 1.0 1.0
1747727	META:2.4.1.28-RXN	1538531 1545483	1596955 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1747729	META:RXN-7624	1569568 1586414 1541332	1572800 1610854 1551441 1609374	1.0 1.0 1.0	4.0 1.0 1.0 1.0
1747730	META:RXN-8954	1536144 1543802	1572800 1603463 1595854 1583219	1.0 1.0	1.0 1.0 1.0 1.0
1747731	META:RXN-7621	1586414 1569568 1544534 1572800	1610854 1546202 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747732	META:RXN-8953	1585675 1603463	1536144 1543802	1.0 1.0	1.0 1.0
1747734	META:RXN-8952	1587344	1572800 1587459	1.0	2.0 1.0
1747735	META:RXN-8950	1587384	1587344	1.0	1.0
1747736	META:1.14.13.8-RXN	1586414 1569568 1614969 1572800	1583219 1610854 1583818	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1747740	META:3.2.1.71-RXN	1583219 1540721	1556147	1.0 1.0	-1.0
1747742	META:2.7.7.14-RXN	1565136 1534128 1572800	1535243 1570608	1.0 1.0 1.0	1.0 1.0
1747745	META:PSERPHOSPHA-RXN	1595266 1572800 1583219	1542760 1538016	1.0 1.0 1.0	1.0 1.0
1747750	META:RXN1G-637	1610854 1618738	1572800 1569568 1618887	1.0 1.0	1.0 1.0 1.0
1747751	META:RNA-3-PHOSPHATE-CYCLASE-RXN	1617596 1611946	1611144 1617540 1570608	1.0 1.0	1.0 1.0 1.0
1747753	META:RXN-7698	1610854 1546502	1569568 1602309 1572800	1.0 1.0	1.0 1.0 1.0
1747757	META:RXN-7699	1579565	1583219 1590993	1.0	1.0 1.0
1747759	META:RXN-7697	1565991 1600052	1602309 1562255 1551441	1.0 1.0	1.0 1.0 1.0
1747760	META:RXN-7694	1563457 1579888	1572800 1610842 1600788	1.0 1.0	1.0 1.0 1.0
1747761	META:RXN-7692	1549107 1572800	1579914 1551441	1.0 1.0	1.0 1.0
1747762	META:RXN-7693	1579867 1563457	1579914 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1747763	META:RXN-7690	1536791 1603463	1579901 1543802	1.0 1.0	1.0 1.0
1747764	META:RXN-7691	1583219 1579901	1572800 1549494 1581421	1.0 1.0	1.0 1.0 1.0
1747765	META:1.2.7.7-RXN	1562255 1615950 1595129	1608059 1572800 1615946 1551441	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1747767	META:DNA-LIGASE-NAD+-RXN	1585234 1559430 1563457	1611144 1546801 1585234	1.0 -1.0 1.0	1.0 1.0 -1.0
1747771	META:RXN1G-645	1618883	1618863 1583219	1.0	1.0 1.0
1747772	META:RXN1G-648	1618878	1618860 1583219	1.0	1.0 1.0
1747773	META:RXN0-2281	1555135 1565573	1594136 1589812	1.0 1.0	1.0 1.0
1747774	META:RXN-7689	1597028 1544840	1541356 1579769	1.0 1.0	1.0 1.0
1747775	META:RXN-7687	1603463 1544808 1586414	1583219 1538821 1578640 1551441	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1747776	META:RXN-5021	1561127 1545483	1548993 1583294	1.0 1.0	1.0 1.0
1747777	META:RXN-7686	1586414 1570594 1603463	1572800 1551441 1578640 1561127 1583219	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1747779	META:RXN-7683	1534128 1590088	1532998 1572800 1579780	1.0 1.0	1.0 1.0 1.0
1747781	META:3.4.14.9-RXN	1584270 1583219	1616733 1615896	1.0 1.0	1.0 1.0
1747783	META:RXN-7682	1586387 1583219 1563457	1572800 1610842 1601252	1.0 1.0 1.0	1.0 1.0 1.0
1747785	META:RXN-7680	1586414 1544564 1603463	1578640 1544527 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1747786	META:SUCCORNTRANSAM-RXN	1576655 1603463	1543802 1546443	1.0 1.0	1.0 1.0
1747789	META:AMP-NUCLEOSID-RXN	1611144 1583219	1587455 1599778	1.0 1.0	1.0 1.0
1747798	META:RXN-7678	1579591 1572364	1568868 1581258	1.0 1.0	1.0 1.0
1747802	META:RXN-7679	1579591 1615946 1572800	1583219 1581262 1615950	1.0 2.0 2.0	1.0 1.0 2.0
1747805	META:RXN-7674	1579630 1572800 1543674	1570608 1581258	1.0 1.0 1.0	1.0 1.0
1747806	META:RXN-6341	1569109 1543802 1611946	1569109 1610535 1542760	1.0 1.0 1.0	-1.0 1.0 1.0
1747807	META:RXN-7673	1579630 1572800 1610922	1579693 1570608	1.0 1.0 1.0	1.0 1.0
1732928	META:RXN-14536	1610854 1601358	1601361 1569568 1572800	1.0 1.0	1.0 1.0 1.0
1732930	META:RXN-14535	1610854 1611508	1572800 1615656 1569568	1.0 1.0	1.0 1.0 1.0
1732932	META:RXN-13204	1600633 1583219	1542760 1602802	1.0 1.0	1.0 1.0
1732935	META:RXN-14534	1583219 1607852	1582206 1542760	1.0 1.0	1.0 1.0
1732936	META:RXN-13203	1559179 1602866	1600633 1570608	1.0 1.0	1.0 1.0
1732938	META:RXN-13202	1611946 1585565 1598043	1542760 1610535 1572800 1568414	2.0 1.0 1.0	1.0 2.0 2.0 1.0
1732941	META:RXN-14533	1564889	1601364	1.0	1.0
1732943	META:RXN-15864	1588915 1533633	1606122 1541551 1572800	1.0 1.0	1.0 1.0 1.0
1732944	META:RXN-15866	1588915 1533633	1572800 1583985 1541551	2.0 1.0	2.0 1.0 2.0
1732945	META:RXN-13209	1560602 1600596	1583294 1572800 1600578	1.0 1.0	1.0 1.0 1.0
1732947	META:RXN-15865	1588915 1606122	1572800 1583985 1541551	1.0 1.0	1.0 1.0 1.0
1732948	META:RXN-14539	1597028 1568881	1541356 1552248	1.0 1.0	1.0 1.0
1732949	META:RXN-13208	1600573 1583219	1542760 1600596	1.0 1.0	1.0 1.0
1732951	META:RXN-14538	1603463 1586414 1598886	1578640 1551441 1568881	1.0 1.0 1.0	1.0 1.0 1.0
1732953	META:RXN-13207	1559179 1601644	1570608 1600573	1.0 1.0	1.0 1.0
1732954	META:BUTYRATE-KINASE-RXN	1613518 1611946	1610535 1593774	1.0 1.0	1.0 1.0
1732957	META:RXN-14537	1572364 1541774	1572800 1586383 1568868	1.0 1.0	1.0 1.0 1.0
1732959	META:GLUCONOKIN-RXN	1611946 1586259	1572800 1610535 1597956	1.0 1.0	1.0 1.0 1.0
1734528	META:RXN-14798	1563457 1606940	1610842 1606931 1572800	1.0 1.0	1.0 1.0 1.0
1734529	META:RXN-13467	1540100 1583219	1539980 1540012 1572800	1.0 1.0	1.0 1.0 1.0
1734530	META:RXN0-5330	1610842 1572800 1595301	1578600 1563457	1.0 1.0 1.0	1.0 1.0
1734531	META:RXN-13466	1545483 1586133	1572800 1609143 1583294	1.0 1.0	1.0 1.0 1.0
1734533	META:RXN-12136	1569568 1586625 1586414	1610854 1583219 1605463	2.0 1.0 1.0	2.0 1.0 1.0
1734534	META:RXN-14797	1583219 1606956	1606940	1.0 1.0	1.0
1734535	META:RXN-12139	1586414 1569568 1610007	1605437 1610854 1583219	1.0 2.0 1.0	1.0 2.0 1.0
1734536	META:ESTRADIOL-17-BETA-DEHYDROGENASE-RXN	1572364 1557376	1614686 1568868 1572800	1.0 1.0	1.0 1.0 1.0
1734541	META:RXN0-3501	1573504 1546972 1572800	1599007 1583219 1546693 1572800	1.0 1.0 2.0	1.0 1.0 1.0 2.0
1734542	META:PYRUVATE-OXIDASE-COA-ACETYLATING-RXN	1562255 1586414 1586812 1572800	1590160 1551441 1572576	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734545	META:RXN0-5240	1536940 1596785	1586812 1543899	1.0 1.0	1.0 1.0
1734547	META:RXN0-6576	1539043 1597028	1571715 1541356	1.0 1.0	1.0 1.0
1734550	META:SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1578640 1595301	1578600 1542260	1.0 1.0	1.0 1.0
1734551	META:RXN-14963	1601109 1542260	1538010 1578640	1.0 1.0	1.0 1.0
1734552	META:RXN0-5243	1583219 1598815	1615693 1577885	1.0 1.0	1.0 1.0
1734553	META:RXN-11496	1595301 1586812 1583219	1578600 1549494 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1734554	META:RXN0-6575	1572800 1588119	1607749 1598043	1.0 1.0	1.0 1.0
1734557	META:RXN-13472	1586133 1545483	1572800 1609763 1583294	1.0 1.0	1.0 1.0 1.0
1734558	META:RXN-12140	1605437 1583219	1605424	1.0 1.0	1.0
1734559	META:RXN-12141	1605468 1583219	1605431	1.0 1.0	1.0
1746752	META:RXN-8620	1569568 1586414 1567059 1572800	1610854 1583219 1567078 1567068	1.0 1.0 1.0 1.0	1.0 2.0 1.0 1.0
1746753	META:RXN-9951	1610854 1559268	1572800 1588935 1569568	1.0 1.0	1.0 1.0 1.0
1746754	META:ISOCITDEH-RXN	1559268 1610854	1551441 1569568 1603463	1.0 1.0	1.0 1.0 1.0
1746756	META:CYCLOEUCALENOL-CYCLOISOMERASE-RXN	1594183	1555844	1.0	1.0
1746759	META:VAGL-RXN	1577872 1603463	1543802 1566123	1.0 1.0	1.0 1.0
1746762	META:TAUROPINE-DEHYDROGENASE-RXN	1563457 1558223 1583219	1569968 1586812 1610842 1572800	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1746765	META:RXN-8609	1589969	1566693 1570608	1.0	1.0 1.0
1746769	META:RXN-8608	1589969	1554740 1570608	1.0	1.0 1.0
1746772	META:RXN-9939	1561989 1572576	1594123 1562255 1572800	1.0 1.0	1.0 1.0 1.0
1746774	META:RXN-8618	1583219 1599022	1570608 1549167	1.0 1.0	1.0 1.0
1746777	META:RXN-9949	1563457 1582693	1610842 1572800 1548988	1.0 1.0	1.0 1.0 1.0
1746780	META:RXN-8617	1589969 1583219	1536122 1570608	1.0 1.0	1.0 1.0
1746783	META:RXN-9948	1549023 1563457	1549002 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1746976	META:RXN-8648	1583219 1589969	1551496 1570608	1.0 1.0	1.0 1.0
1746979	META:RXN-9979	1572800 1533355	1558939 1551441	1.0 1.0	1.0 1.0
1746981	META:RXN-9978	1535309	1582191	1.0	1.0
1746982	META:RXN-8646	1556679 1583219 1565244	1572800 1581161 1586224	1.0 1.0 1.0	1.0 1.0 1.0
1746984	META:RXN-9977	1536749	1586254 1566024	2.0	1.0 1.0
1746985	META:RXN-8645	1563457 1595454	1572800 1610842 1603463	1.0 1.0	1.0 1.0 1.0
1746987	META:RXN-8643	1563457 1586473	1555018 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1746988	META:RXN-8642	1588935 1572800	1551441 1603463	1.0 1.0	1.0 1.0
1746989	META:RXN-8641	1563457 1565056	1572800 1610842 1557315	1.0 1.0	1.0 1.0 1.0
1746991	META:RXN-9971	1572800 1569568 1565608	1548391 1610854	1.0 1.0 1.0	1.0 1.0
1746992	META:RXN-9970	1583219 1565621	1570608 1565608	1.0 1.0	1.0 1.0
1746993	META:2-HYDROXY-3-OXOADIPATE-SYNTHASE-RXN	1598658 1572800 1603463	1551441 1551335	1.0 1.0 1.0	1.0 1.0
1746996	META:1.14.13.67-RXN	1572800 1583248 1569568 1586414	1583219 1541074 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1746999	META:3.6.3.15-RXN	1611946 1583219 1563196	1572800 1542760 1610535 1563196	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1747001	META:RIBAZOLEPHOSPHAT-RXN	1610834 1583219	1603338 1542760	1.0 1.0	1.0 1.0
1747003	META:ADCLY-RXN	1606103	1581494 1572800 1586812	1.0	1.0 1.0 1.0
1747006	META:RXN-8639	1583219 1587665 1610854	1569568 1572800 1586812	1.0 1.0 1.0	1.0 2.0 1.0
1747808	META:PROTOHEMEFERROCHELAT-RXN	1583505 1595429	1572800 1575094	1.0 1.0	2.0 1.0
1747812	META:2.5.1.58-RXN	1589969 1587278	1605755 1570608	1.0 1.0	1.0 1.0
1747814	META:CIS-2-ENOYL-COA-REDUCTASE-NADPH-RXN	1541200 1610854	1572800 1596898 1569568	1.0 1.0	1.0 1.0 1.0
1747816	META:RXN-7669	1559916	1581124	1.0	1.0
