Id	Entry	Left	Right	LeftStoich	RightStoich
1693059	rxn09436	1492514 1519656 1492246 1519764	1519642 1519767 1492250 1492266 1492225	3.0 1.0 2.0 1.0	1.0 1.0 2.0 1.0 1.0
1693062	rxn10421	1492514 1493915	1493915 1492514	1.0 1.0	1.0 1.0
1693066	rxn11759	1492693 1505578	1492268 1528492	1.0 1.0	1.0 1.0
1693069	rxn08100	1525787	1525793	1.0	1.0
1693072	rxn09431	1492529 1492514 1492246 1497387	1492225 1492266 1492853 1492263 1492250	1.0 3.0 2.0 1.0	1.0 1.0 1.0 1.0 2.0
1693075	rxn10420	1492944 1492381	1526968 1492514 1492352	1.0 1.0	1.0 1.0 1.0
1693078	rxn09430	1492255 1519764 1492246 1492514 1519642	1492266 1519767 1525466 1492250 1492225	1.0 1.0 3.0 4.0 1.0	1.0 1.0 1.0 3.0 3.0
1693081	rxn08102	1495603 1492367	1495603 1492367	1.0 1.0	1.0 1.0
1693084	rxn09433	1503672 1492246 1492514 1492529	1493148 1492263 1492225 1492250 1492266	1.0 2.0 3.0 1.0	1.0 1.0 1.0 2.0 1.0
1693087	rxn08101	1492367 1492514	1492514 1492367	1.0 1.0	1.0 1.0
1693090	rxn09432	1519764 1519642 1492514 1492246	1525553 1492250 1492266 1519767 1492225	1.0 1.0 3.0 2.0	1.0 2.0 1.0 1.0 1.0
1693093	rxn09439	1492514 1519764 1519687 1492246	1519767 1492266 1492225 1492250 1519656	3.0 1.0 1.0 2.0	1.0 1.0 1.0 2.0 1.0
1693096	rxn09438	1492529 1501712 1492514 1492246	1492266 1492263 1496276 1492225 1492250	1.0 1.0 3.0 2.0	1.0 1.0 1.0 1.0 2.0
1693099	rxn09440	1492529 1492514 1495918 1492246	1497548 1492266 1492250 1492225 1492263	1.0 3.0 1.0 2.0	1.0 1.0 2.0 1.0 1.0
1693102	rxn11750	1528177 1492258 1492514	1528499 1505578	1.0 1.0 1.0	1.0 1.0
1693105	rxn10429	1503918 1527170	1492814 1527031 1492514	1.0 1.0	1.0 1.0 1.0
1693108	rxn11751	1492238 1526258	1528502 1492256	1.0 1.0	1.0 1.0
1693111	rxn11752	1492514 1501553 1528502	1492268 1526253	3.0 1.0 1.0	1.0 1.0
1693116	rxn10427	1492755 1493442	1493020	1.0 1.0	2.0
1693118	rxn11753	1513857	1505578	1.0	1.0
1693120	rxn10426	1492514 1493682	1492514 1493682	1.0 1.0	1.0 1.0
1693123	rxn11754	1505578 1492514 1492246	1492250 1528477	1.0 1.0 1.0	1.0 1.0
1693126	rxn10425	1492238 1492951 1527013	1492256 1492258 1527016 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1693128	rxn11755	1528477 1492225	1492514 1528480	1.0 1.0	1.0 1.0
1693130	rxn08137	1499692 1492225	1492238 1492256	1.0 1.0	1.0 1.0
1693133	rxn09468	1492246 1492263 1492240 1525545 1492225 1492255	1492305 1492514 1492250 1492243 1492329	1.0 8.0 8.0 1.0 8.0 8.0	9.0 7.0 1.0 8.0 8.0
1693137	rxn10457	1492444 1526976 1492514	1492268 1526973	1.0 1.0 1.0	1.0 1.0
1693140	rxn11789	1492899 1503206	1492273 1528367	1.0 1.0	1.0 1.0
1693142	rxn08136	1492238 1492225 1525818	1492256 1525799	1.0 1.0 1.0	1.0 1.0
1693145	rxn09467	1492263 1492255 1525545 1492240 1492225	1492514 1492305 1492243 1492329	8.0 7.0 1.0 8.0 8.0	8.0 9.0 8.0 7.0
1693149	rxn10456	1492444 1527043 1492514	1492268 1527039	1.0 1.0 1.0	1.0 1.0
1693152	rxn08139	1492238 1492238 1492225 1493191 1492225	1492258 1492256 1493191 1492256 1492258 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1693155	rxn10455	1526973 1492567	1526985 1492417 1492514	1.0 1.0	1.0 1.0 1.0
1693158	rxn09469	1525463 1492240 1492225 1492263 1492255	1492329 1492305 1492514 1492243	1.0 7.0 7.0 7.0 6.0	6.0 8.0 7.0 7.0
1693159	rxn10454	1527039 1492567	1527050 1492417 1492514	1.0 1.0	1.0 1.0 1.0
1693162	rxn08133	1526212 1492225	1492828 1492363	1.0 1.0	1.0 1.0
1693164	rxn09464	1492263 1525541 1492255 1492225 1492240	1492305 1492514 1492243 1492329	8.0 1.0 6.0 8.0 8.0	9.0 8.0 8.0 6.0
1693168	rxn10453	1492238 1495692 1492238 1492225 1492225	1492256 1492258 1492256 1492514 1495692 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1693171	rxn09463	1525580 1492225 1492255 1492240 1492263	1492329 1492305 1492243 1492514 1493549	1.0 3.0 3.0 3.0 3.0	3.0 3.0 3.0 3.0 1.0
1693174	rxn10452	1494533	1502418 1527183	1.0	1.0 1.0
1693177	rxn08135	1525811	1525811	1.0	1.0
1693180	rxn09466	1492263 1492225 1492246 1492255 1525541 1492240	1492329 1492514 1492250 1492305 1492243	8.0 8.0 2.0 8.0 1.0 8.0	8.0 6.0 2.0 9.0 8.0
1693184	rxn10451	1527037 1492514 1492238	1527031 1493852	1.0 1.0 1.0	1.0 1.0
1693187	rxn08134	1492286	1492286	1.0	1.0
1693190	rxn09465	1492225 1492255 1492246 1492240 1525541 1492263	1492305 1492250 1492514 1492243 1492329	8.0 7.0 1.0 8.0 1.0 8.0	9.0 1.0 7.0 8.0 7.0
1693194	rxn10450	1492238 1492225 1527037 1492238 1492225	1527037 1492258 1492258 1492256 1492256 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1693197	rxn11780	1505278 1492363	1492225 1528460	1.0 1.0	1.0 1.0
1693199	rxn08140	1492514 1493191	1492514 1493191	1.0 1.0	1.0 1.0
1693202	rxn09471	1492225 1492255 1492263 1525577 1492240	1492329 1492514 1492243 1492305	6.0 5.0 6.0 1.0 6.0	5.0 6.0 6.0 7.0
1693203	rxn11781	1492298 1504775	1528463 1492225	1.0 1.0	1.0 1.0
1693205	rxn09470	1492225 1492246 1492255 1525463 1492240 1492263	1492243 1492305 1492329 1492514 1492250	7.0 1.0 7.0 1.0 7.0 7.0	7.0 8.0 7.0 6.0 1.0
1693206	rxn11782	1504775 1492321	1492225 1528465	1.0 1.0	1.0 1.0
1693208	rxn08142	1493191	1493191	1.0	1.0
1693211	rxn09473	1525479 1492225	1525405	1.0 1.0	1.0
1693214	rxn11783	1528509	1511109	1.0	1.0
1693216	rxn08141	1492514 1493191	1492514 1493191	1.0 1.0	1.0 1.0
1693219	rxn09472	1492255 1492240 1492263 1525577 1492246 1492225	1492305 1492250 1492243 1492514 1492329	6.0 6.0 6.0 1.0 1.0 6.0	7.0 1.0 6.0 5.0 6.0
1693220	rxn11784	1528509	1528294	1.0	1.0
1693222	rxn11785	1528509	1528295	1.0	1.0
1693224	rxn11786	1528295	1511109	1.0	1.0
1693226	rxn10459	1492451 1526973	1492514 1526979 1492417	1.0 1.0	1.0 1.0 1.0
1693229	rxn11787	1511109 1492899	1511509 1492273	1.0 1.0	1.0 1.0
1693231	rxn10458	1527039 1492451	1492514 1527045 1492417	1.0 1.0	1.0 1.0 1.0
1693234	rxn11788	1492225 1511509	1511109 1492961	1.0 1.0	1.0 1.0
1693237	rxn08126	1496285 1493024	1496609 1492335	1.0 1.0	1.0 1.0
1693240	rxn09457	1492514 1492246 1525545 1492255	1492250 1525541 1492225	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1693243	rxn10446	1492693 1493915 1492514	1492268 1492266 1527023	1.0 1.0 1.0	1.0 1.0 1.0
1693245	rxn11778	1492305 1505280	1528458 1492263	1.0 1.0	1.0 1.0
1693248	rxn08125	1525822 1492225	1525820 1492761	1.0 1.0	1.0 1.0
1693251	rxn09456	1525528 1492225	1492514 1495850 1519767	1.0 1.0	1.0 1.0 1.0
1693252	rxn10445	1492305 1495148	1527160 1492263 1492514	1.0 1.0	1.0 1.0 1.0
1693254	rxn11779	1504775 1492225	1501834 1505278	1.0 1.0	1.0 1.0
1693256	rxn08128	1526048 1493024	1496438 1492335	1.0 1.0	1.0 1.0
1693259	rxn09459	1492514 1492246 1492255 1492853	1492225 1525463 1492250	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1693262	rxn10444	1492246 1527045 1492514	1492250 1527088	8.0 1.0 8.0	8.0 1.0
1693264	rxn08127	1493024 1496609	1492335 1526048	1.0 1.0	1.0 1.0
1693267	rxn09458	1492246 1493549 1492514 1492255	1492225 1492250 1525545	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1693270	rxn10443	1492514 1492238 1492238 1492225 1492225	1492258 1492256 1492514 1492256 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0
1693273	rxn08122	1492514 1501626 1492243	1492240 1497868	1.0 1.0 1.0	1.0 1.0
1693275	rxn09453	1492238 1492263 1492514 1495918	1492286 1501712 1492268	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1693280	rxn10442	1492246 1527053 1492514	1492250 1527086	8.0 1.0 8.0	8.0 1.0
1693282	rxn09452	1492514 1492263 1492238 1497548	1492268 1492286 1496276	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1693287	rxn10441	1492246 1492514 1527047	1492250 1527083	8.0 8.0 1.0	8.0 1.0
1693289	rxn08124	1525822 1492225	1525818 1525791	1.0 1.0	1.0 1.0
1693292	rxn09455	1492225 1520669	1519767 1525533 1492514	1.0 1.0	1.0 1.0 1.0
1693293	rxn10440	1492514 1527088	1527081 1492266	1.0 1.0	1.0 1.0
1693295	rxn08123	1492225 1525820	1525789 1525818	1.0 1.0	1.0 1.0
1693298	rxn09454	1492225 1525537	1492514 1519767 1525535	1.0 1.0	1.0 1.0 1.0
1693299	rxn08129	1496438 1493024	1492335 1526047	1.0 1.0	1.0 1.0
1693302	rxn09460	1497387 1492246 1492255 1492514	1492225 1525577 1492250	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1693305	rxn11770	1528439	1528443	1.0	1.0
1693307	rxn11771	1492225 1528443	1492268 1500677	1.0 1.0	1.0 1.0
1693309	rxn08131	1498659 1492225 1492240	1492243 1500500 1492514 1492421	1.0 1.0 1.0	1.0 1.0 4.0 2.0
1693310	rxn09462	1496450 1492263 1492225 1492240 1492255	1492243 1492305 1492514 1492329	1.0 3.0 3.0 3.0 3.0	3.0 4.0 3.0 3.0
1691266	rxn10660	1527337 1492283	1492514 1492294 1527339	1.0 1.0	1.0 1.0 1.0
1691267	rxn07013	1492258	1492584 1492619	1.0	1.0 1.0
1691270	rxn08343	1492514 1502054	1502054 1492514	1.0 1.0	1.0 1.0
1691272	rxn09674	1492514 1492383	1492514 1492383	1.0 1.0	1.0 1.0
1691279	rxn07018	1492258	1494110 1492559	1.0	1.0 1.0
1691282	rxn07019	1522353 1499844	1522647 1497978	1.0 1.0	1.0 1.0
1691284	rxn08349	1519118 1492240 1492225	1495250 1492243 1492421 1492514 1492258	1.0 2.0 3.0	1.0 2.0 1.0 5.0 1.0
1691285	rxn09680	1493206	1493206	1.0	1.0
1691288	rxn11990	1496058 1520197	1501930	1.0 1.0	1.0
1691290	rxn11991	1520170 1502689	1493754 1492514 1520167	2.0 1.0	1.0 2.0 2.0
1691293	rxn08351	1493174	1493174	1.0	1.0
1691296	rxn09682	1492421	1492421	1.0	1.0
1691303	rxn11992	1492225 1521712 1495842 1492461	1521649 1492255 1503206	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691305	rxn08350	1493174 1492514	1493174 1492514	1.0 1.0	1.0 1.0
1691308	rxn09681	1492514 1492584	1492514 1492584	1.0 1.0	1.0 1.0
1691311	rxn11993	1520942	1528665	1.0	1.0
1691314	rxn11994	1520137 1496613	1520136 1523244	1.0 1.0	1.0 1.0
1691316	rxn10669	1527331 1527239 1492225	1492266 1492263 1527384 1492286 1492514	1.0 1.0 2.0	1.0 1.0 1.0 1.0 2.0
1691317	rxn11995	1496789 1521714	1521651 1528644	1.0 2.0	2.0 1.0
1691318	rxn10668	1492283 1527303	1492514 1527305 1492294	1.0 1.0	1.0 1.0 1.0
1691319	rxn11996	1519633 1521142	1492514 1520377 1520860	1.0 1.0	1.0 1.0 1.0
1691323	rxn10667	1492514 1493148 1492529 1492255 1492246	1492266 1492225 1492250 1492263 1525533	4.0 1.0 1.0 1.0 3.0	1.0 3.0 3.0 1.0 1.0
1691326	rxn11997	1521244 1492225	1492309 1528667	1.0 1.0	1.0 1.0
1691327	rxn07047	1492225	1493054 1495086	1.0	1.0 1.0
1691329	rxn10699	1492225 1527440	1527438 1519767 1492514	1.0 1.0	1.0 1.0 1.0
1691330	rxn10698	1492951 1492238 1492255 1492383 1495005 1494418 1525545	1492263 1492258 1492514 1492266 1492225 1513224 1492256	1.0 1.0 2.0 2.0 1.0 1.0 1.0	1.0 1.0 3.0 1.0 5.0 1.0 1.0
1691331	rxn07049	1492225	1492559 1492335	1.0	1.0 1.0
1691333	rxn10697	1494998 1527343 1527384 1492514	1492225 1527476	1.0 1.0 1.0 2.0	2.0 1.0
1691334	rxn10696	1527253 1527199	1527201 1527249	1.0 1.0	1.0 1.0
1691335	rxn07043	1492225	1494760	1.0	1.0
1691337	rxn08375	1493468	1493468	1.0	1.0
1691340	rxn10695	1527221 1527219	1492225 1527223	1.0 1.0	1.0 1.0
1691343	rxn08374	1493459	1493459	1.0	1.0
1691346	rxn10694	1527235 1492567	1527407 1492417	1.0 1.0	1.0 1.0
1691349	rxn07045	1492225	1492584 1492559	1.0	1.0 1.0
1691351	rxn08377	1493825	1493825	1.0	1.0
1691353	rxn10693	1527230	1492693	1.0	1.0
1691355	rxn08376	1493825 1492514	1492514 1493825	1.0 1.0	1.0 1.0
1691357	rxn10692	1492225 1527447	1527445 1492514 1519767	1.0 1.0	1.0 1.0 1.0
1691358	rxn10691	1527435 1492283 1492246	1527437 1492250 1492294	1.0 1.0 1.0	1.0 1.0 1.0
1691360	rxn10690	1527251 1527278	1527249 1527219	1.0 1.0	1.0 1.0
1691363	rxn07051	1492225	1499049 1494877	1.0	1.0 1.0
1691365	rxn07053	1492514 1501551 1492255 1492225	1520183 1492271 1492329	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691367	rxn08380	1492238 1503336	1492256 1511637	1.0 1.0	1.0 1.0
1691370	rxn08368	1492396 1525943	1525945 1492732 1492514	2.0 1.0	1.0 1.0 2.0
1691373	rxn09699	1492321 1492832	1492832 1492321	1.0 1.0	1.0 1.0
1691375	rxn10688	1527438 1492238 1492263 1492514	1492286 1492268 1527442	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691378	rxn07037	1492225	1492584 1492335	1.0	1.0 1.0
1691380	rxn08367	1526057 1492514 1525941 1525941 1526057	1526055 1525939 1526055 1525939	1.0 2.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691383	rxn09698	1495880	1495880	1.0	1.0
1691385	rxn10687	1492225 1526251 1499222	1527278 1492514 1492273	1.0 1.0 30.0	1.0 30.0 30.0
1691388	rxn10686	1492593 1527280	1527335 1492514 1492352	3.0 1.0	1.0 3.0 3.0
1691389	rxn07039	1492225	1492335 1492718	1.0	1.0 1.0
1691391	rxn08369	1525947 1519399	1492514 1519393 1525949	1.0 1.0	2.0 1.0 1.0
1691394	rxn10685	1527473 1494998 1527476	1492225 1527487	1.0 1.0 1.0	2.0 1.0
1691395	rxn09695	1493191	1493191	1.0	1.0
1691398	rxn10684	1527211 1492593	1527213 1492352	1.0 1.0	1.0 1.0
1691399	rxn08363	1499266	1499266	1.0	1.0
1691401	rxn09694	1492238 1492238 1492225 1492225	1492514 1492258 1492256 1492258 1492256	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1691404	rxn10683	1493148 1494179 1492514 1492246	1492263 1527312 1492266 1492225 1492250	1.0 1.0 3.0 2.0	1.0 1.0 1.0 1.0 2.0
1691407	rxn07034	1492225	1492335	1.0	2.0
1691409	rxn08366	1526247 1525941 1526247 1492514 1525941	1526249 1525939 1526249 1525939	1.0 1.0 1.0 2.0 1.0	1.0 1.0 1.0 1.0
1691412	rxn09697	1493752	1493752	1.0	1.0
1691414	rxn10682	1492529 1492514 1492246 1494179 1503667	1527365 1492250 1492266 1492263 1492225	4.0 15.0 10.0 1.0 1.0	1.0 10.0 5.0 5.0 5.0
1691417	rxn09696	1492283 1492514	1492283 1492514	1.0 1.0	1.0 1.0
1691420	rxn10681	1527255 1492225	1492258 1492514 1527251	1.0 1.0	1.0 1.0 1.0
1691422	rxn10680	1495850 1527464 1494998	1492225 1527497	2.0 1.0 1.0	3.0 1.0
1691423	rxn08371	1492250 1494274	1512387 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1691426	rxn07040	1492225	1493054	1.0	2.0
1691428	rxn08370	1492396 1525951	1492732 1525953 1492514	2.0 1.0	1.0 1.0 2.0
1691431	rxn07041	1492225	1492777 1492718	1.0	1.0 1.0
1691433	rxn08373	1494274	1494274	1.0	1.0
1691436	rxn08372	1492514 1494274	1492514 1494274	1.0 1.0	1.0 1.0
1691439	rxn10689	1494179 1492246 1495850	1492225 1492266 1492250 1527314 1492263	1.0 2.0 1.0	1.0 1.0 2.0 1.0 1.0
1691442	rxn07098	1502103 1520139 1492225	1520261 1492263 1492514 1494749	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691445	rxn07099	1520261 1492225	1492514 1523317	1.0 1.0	1.0 1.0
1691450	rxn09701	1492514 1495014	1492514 1495014	1.0 1.0	1.0 1.0
1691453	rxn09700	1492533	1492533	1.0	1.0
1691458	rxn09707	1492514 1492933	1492514 1492933	1.0 1.0	1.0 1.0
1691461	rxn09706	1492266	1492266	1.0	1.0
1691464	rxn09709	1492504 1492514	1492514 1492504	1.0 1.0	1.0 1.0
1691466	rxn09708	1492519 1492514	1492519 1492514	1.0 1.0	1.0 1.0
1691468	rxn09703	1519590	1519590	1.0	1.0
1691471	rxn09702	1493593 1492514	1493593 1492514	1.0 1.0	1.0 1.0
1691475	rxn09705	1492352 1492514	1492352 1492514	1.0 1.0	1.0 1.0
1691478	rxn09704	1519601	1519601	1.0	1.0
1691481	rxn09523	1525566 1492243 1492514	1492240 1525568	1.0 1.0 1.0	1.0 1.0
1691484	rxn10512	1492514 1527173	1502428 1492225	1.0 1.0	1.0 1.0
1691487	rxn11844	1528408	1528414 1492514	1.0	1.0 2.0
1691489	rxn09522	1525566 1495622	1492276 1525568	1.0 1.0	1.0 1.0
1691491	rxn10511	1527116	1527173	1.0	1.0
1691494	rxn11845	1504568	1528404	1.0	1.0
1691496	rxn09525	1525566 1525566 1492514 1492421 1492421	1525568 1492266 1525568 1492266	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691498	rxn10510	1492243 1492514 1527114	1492240 1527116	1.0 1.0 1.0	1.0 1.0
1691501	rxn11846	1528404	1528410	1.0	1.0
1691503	rxn09524	1492514 1525566 1525566 1492243 1492243	1525568 1492240 1525568 1492240	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691506	rxn11847	1528410	1492514 1528412	1.0	2.0 1.0
1691508	rxn11848	1528404	1528408	1.0	1.0
1691510	rxn11849	1505341 1492514	1505342	1.0 2.0	1.0
1691512	rxn09521	1492367 1492396	1495700 1525459	1.0 1.0	1.0 1.0
1691515	rxn09527	1492255 1492726 1492255 1492514 1492726	1492514 1492225 1492225 1492721 1492721	1.0 4.0 1.0 6.0 4.0	2.0 2.0 2.0 4.0 4.0
1691517	rxn09526	1492721 1525568 1525568 1492721 1492514	1525566 1492726 1492726 1525566 1492514	2.0 1.0 1.0 2.0 1.5	1.0 2.0 2.0 1.0 3.5
1691519	rxn09529	1492514 1492256 1492256 1492258 1492258	1492238 1492225 1492238 1492225 1492514	3.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 2.0
1691746	rxn11859	1528381 1492225 1492305	1492514 1492263 1527027	1.0 1.0 1.0	1.0 1.0 1.0
1691748	rxn08201	1525873 1492225	1526106 1492417	1.0 1.0	1.0 1.0
1691751	rxn09532	1492225 1492263	1492412 1495127	1.0 1.0	1.0 1.0
1691755	rxn08200	1492225 1525875	1526103 1492417	1.0 1.0	1.0 1.0
1691758	rxn09531	1496395 1492545	1492700 1492514	1.0 1.0	1.0 2.0
1691759	rxn08207	1526161 1492283	1525916 1492514 1492294	1.0 2.0	1.0 2.0 2.0
1691762	rxn09538	1492238 1520657	1492256 1525562	1.0 0.01	1.0 0.01
1691764	rxn08206	1492283 1526135	1492294 1492514 1525906	2.0 1.0	2.0 3.0 1.0
1691767	rxn09537	1492238 1520657	1525564 1492256	1.0 0.01	0.01 1.0
1691770	rxn08209	1492283 1526169	1492294 1525920 1492514	2.0 1.0	2.0 1.0 2.0
1691773	rxn08208	1526143 1492283	1525911 1492514 1492294	1.0 2.0	1.0 3.0 2.0
1691776	rxn09539	1492238 1525564	1492256 1522539	1.0 0.01	1.0 0.01
1691778	rxn10529	1492309 1492381 1527104	1492352 1527106 1492258 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691781	rxn10528	1492381 1492309 1527102	1492514 1492258 1527104 1492352	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691784	rxn11850	1505342	1505347	1.0	1.0
1691786	rxn10527	1492381 1527098 1492309	1492352 1492514 1527102 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691789	rxn11851	1528173	1528519 1492514	1.0	1.0 2.0
1691791	rxn10526	1492309 1492381 1527096	1492352 1492258 1492514 1527098	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691794	rxn11852	1492246 1528173 1492514 1492255	1492225 1528525 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691796	rxn10525	1492381 1492309 1527094	1527096 1492352 1492514 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1691799	rxn11853	1492514 1492246 1528173 1492255	1492250 1492225 1528532	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691801	rxn10524	1492559 1527098	1495408 1527100	1.0 1.0	1.0 1.0
1691804	rxn11854	1492514 1528173 1492246 1492255	1528538 1492225 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691806	rxn11800	1528301	1528307	1.0	1.0
1691808	rxn11801	1528514 1492225	1528262 1492514 1492263	1.0 1.0	1.0 1.0 1.0
1691810	rxn11802	1492514 1492246 1492255 1528301	1492250 1528310 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691812	rxn11803	1492255 1492514 1492246 1505835	1505566 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691814	rxn11804	1505835	1504400 1528312	1.0	1.0 1.0
1691816	rxn11805	1505566	1492514 1505568	1.0	2.0 1.0
1691818	rxn11806	1505566	1505570	1.0	1.0
1691820	rxn11807	1505570	1505573 1495775 1492514	1.0	1.0 1.0 1.0
1691822	rxn11808	1505570 1492396	1511925 1492225	1.0 1.0	1.0 1.0
1691826	rxn11809	1492514 1505570 1492243	1528314 1492240	1.0 1.0 1.0	1.0 1.0
1691829	rxn11822	1528171 1492514 1492246 1492255	1492225 1528329 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691831	rxn11823	1528331	1510795	1.0	1.0
1691833	rxn11824	1528331	1528350	1.0	1.0
1691835	rxn09502	1492335 1492238	1495225 1492256	1.0 1.0	1.0 1.0
1691836	rxn11825	1528329	1528357	1.0	1.0
1691838	rxn11826	1528331	1528357	1.0	1.0
1691840	rxn11827	1528350	1510795	1.0	1.0
1691842	rxn11828	1492225 1528171	1492514 1528517 1510795	1.0 1.0	1.0 1.0 1.0
1691845	rxn11829	1510795	1528351	1.0	1.0
1691847	rxn09509	1525499 1492593	1525501 1492352	1.0 1.0	1.0 1.0
1691850	rxn09508	1492593 1525501	1492352 1523081	1.0 1.0	1.0 1.0
1691851	rxn09507	1523070 1492593	1492352 1525497	1.0 1.0	1.0 1.0
1691854	rxn09506	1492593 1525497	1525499 1492352	1.0 1.0	1.0 1.0
1691857	rxn11820	1528324	1528325	1.0	1.0
1691859	rxn11821	1528171	1528331	1.0	1.0
1691861	rxn11811	1492225 1492250 1505570	1492514 1505571 1492246	1.0 1.0 1.0	2.0 1.0 1.0
1691864	rxn11812	1505571	1528315	1.0	1.0
1691866	rxn11813	1492514 1492255 1528170 1492246	1492225 1528318 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691868	rxn11814	1528170	1528312 1504400	1.0	1.0 1.0
1691870	rxn11815	1528170	1504400 1528322	1.0	1.0 1.0
1691872	rxn11816	1528318	1528324	1.0	1.0
1691874	rxn11817	1528324	1495775 1528327 1492514	1.0	1.0 1.0 1.0
1691876	rxn11818	1528324 1492514	1528326	1.0 2.0	1.0
1691878	rxn11819	1528318	1492514 1528320	1.0	2.0 1.0
1691880	rxn11810	1492240 1492225 1505570	1505571 1492243 1492514	1.0 1.0 1.0	1.0 1.0 2.0
1691883	rxn08279	1495697	1495697	1.0	1.0
1691886	rxn10599	1527029	1492225 1499596	1.0	1.0 1.0
1691889	rxn10598	1492514 1492243 1526970	1527172 1492240	1.0 1.0 1.0	1.0 1.0
1691891	rxn10597	1492225 1527011	1527170 1492258	1.0 1.0	1.0 1.0
1691893	rxn08276	1492917	1492917	1.0	1.0
1691896	rxn10596	1527027	1492225 1527131	1.0	1.0 1.0
1691899	rxn08275	1492514 1492469	1492514 1492469	1.0 1.0	1.0 1.0
1691901	rxn10595	1527025	1492225 1527129	1.0	1.0 1.0
1691904	rxn08278	1495697 1492514	1492514 1495697	1.0 1.0	1.0 1.0
1691907	rxn10594	1495168	1495259	1.0	1.0
1691909	rxn08277	1493254 1495697 1492514	1492266 1492271	1.0 1.0 3.0	2.0 1.0
1691912	rxn10593	1492581 1492514 1492487	1527177	1.0 1.0 1.0	1.0
1691914	rxn10592	1527177 1492225	1527175 1492258	1.0 1.0	1.0 1.0
1691916	rxn10591	1492225 1492693	1492514 1492258 1495168	1.0 1.0	1.0 1.0 1.0
1691918	rxn08283	1494382	1494382	1.0	1.0
1691921	rxn08282	1492238 1492238 1494382 1492225 1492225	1492256 1492258 1492258 1494382 1492256 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1691924	rxn08284	1492595	1492595	1.0	1.0
1691927	rxn08281	1492238 1492225 1492595 1492238 1492225	1492514 1492258 1492258 1492256 1492256 1492595	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1691930	rxn08280	1492238 1492225 1492225 1492595 1492238	1492256 1492514 1492258 1492256 1492258 1492595	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1691933	rxn08269	1511680 1492263 1492238	1492256 1492258 1525934	1.0 1.0 1.0	1.0 1.0 1.0
1691936	rxn10589	1492263 1527118 1492644	1492266 1527120 1492514 1492604	1.0 2.0 1.0	1.0 2.0 1.0 1.0
1691938	rxn08268	1492225 1492238 1492238 1492225 1511680	1492258 1492258 1492256 1492256 1511680 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1691941	rxn09599	1525430 1520657	1525482 1525385	1.0 0.01	0.01 0.01
1691944	rxn10588	1492263 1527118 1492298	1492514 1492266 1527120 1492305	1.0 2.0 1.0	1.0 1.0 2.0 1.0
1691945	rxn10587	1493877 1492514	1493877 1492514	1.0 1.0	1.0 1.0
1691947	rxn10586	1492263 1492514 1494742 1492238	1492286 1492268 1518856	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1691950	rxn08265	1493323	1493323	1.0	1.0
1691953	rxn09596	1520657 1525445	1525385 1525488	0.01 1.0	0.01 0.01
