Id	Entry	Name
1409674	G01919	null
1409675	G01920	null
1409676	G01921	LS-tetrasaccharide c
1409678	G01923	GM2-de-N-Ac
1409680	G01924	null
1409681	G01925	null
1409682	G01926	null
1409683	G01928	null
1409684	G01929	null
1409685	G01930	null
1409686	G01931	null
1409687	G01932	null
1409688	G01933	null
1409689	G01934	null
1409690	G01935	null
1409691	G01937	null
1409692	G01938	null
1409693	G01939	null
1409694	G01940	null
1409695	G01941	null
1409696	G01942	null
1409697	G01943	null
1409698	G01944	null
1409699	G01945	null
1409700	G01946	XXFGBXFGol
1409702	G01947	null
1409703	G01950	null
1409704	G01951	null
1409705	G01952	null
1409706	G01954	null
1409707	G01955	null
1409708	G01956	null
1409709	G01957	null
1409710	G01958	null
1409711	G01959	XXFGAXFGol
1409713	G01960	null
1409714	G01961	PSGP;polysialoglycoprotein
1409715	G01963	null
1409716	G01964	null
1409717	G01966	null
1409718	G01967	Cellohexaose
1409719	G01968	GM3-NMe
1409721	G01969	GM3
1409722	G01970	null
1409723	G01971	null
1409724	G01972	null
1409725	G01973	null
1409726	G01974	null
1409727	G01975	null
1409728	G01976	null
1409729	G01977	null
1409730	G01978	null
1409731	G01979	XLGol;XLG
1409734	G01980	null
1409735	G01981	null
1409736	G01982	null
1409737	G01983	null
1409738	G01984	null
1409739	G01985	null
1409740	G01987	null
1409741	G01988	null
1409742	G01990	null
1409743	G01992	1,1,1-kestopentaose;1-fructosylnystose;1F-b-fructofuranosyl nystose
1409747	G01993	null
1409748	G01994	null
1409749	G01995	Mannopentaose
1409750	G01996	null
1409751	G01997	null
1409752	G01998	null
1409753	G01999	null
1409754	G02000	null
1409755	G02002	null
1409756	G02004	Barley b-glucan
1409758	G02005	null
1409759	G02006	null
1409856	G02121	null
1409857	G02122	null
1409858	G02123	null
1409859	G02124	null
1409860	G02125	Raffuronate
1409862	G02126	6''-Aldehydoraffinose
1409864	G02128	null
1409865	G02129	null
1409866	G02130	null
1409867	G02131	null
1409868	G02132	null
1409869	G02133	null
1409870	G02134	null
1409871	G02135	null
1409872	G02136	null
1409873	G02137	null
1409874	G02138	null
1409875	G02139	null
1409876	G02142	Levantriose
1409878	G02144	null
1409879	G02145	null
1409880	G02146	null
1409881	G02147	null
1409882	G02148	null
1409883	G02149	null
1409884	G02150	null
1409885	G02151	null
1409886	G02152	null
1409887	G02153	null
1409888	G02156	null
1409889	G02157	null
1409890	G02158	null
1409891	G02159	null
1409892	G02160	Elsinan
1409893	G02161	null
1409894	G02162	null
1409895	G02163	null
1409896	G02164	null
1409897	G02168	null
1409898	G02169	Isomaltulose;Palatinose
1409899	G02170	Hyaluronan
1409901	G02171	Stephanoside
1409902	G02172	Stephanoside
1409903	G02178	null
1409904	G02179	null
1409905	G02180	null
1409906	G02181	null
1409907	G02182	null
1409908	G02183	null
1409909	G02184	null
1409910	G02185	null
1409911	G02187	null
1409912	G02188	null
1409913	G02190	null
1409914	G02191	null
1409915	G02192	null
1409916	G02193	null
1409917	G02194	null
1409918	G02195	null
1409919	G02198	null
1409920	G02199	null
1409921	G02200	null
1409922	G02201	null
1409923	G02202	null
1409924	G02203	null
1409925	G02205	null
1409926	G02206	null
1409927	G02207	null
1409928	G02208	null
1409929	G02210	null
1409930	G02211	null
1409931	G02212	null
1409933	G02214	null
1409934	G02215	null
1409935	G02216	null
1409936	G02217	null
1409937	G02218	null
1409938	G02219	null
1409939	G02220	null
1409940	G02222	null
1409941	G02223	null
1409942	G02224	null
1409943	G02225	null
1409944	G02226	null
1409945	G02227	null
1409946	G02228	Chondroitin 4-sulfate
1409947	G02229	null
1409948	G02231	GD3, analog
1409950	G02232	null
1409951	G02233	null
1409536	G01765	null
1409537	G01766	null
1409538	G01767	null
1409539	G01768	null
1409540	G01769	Solasonine
1409541	G01770	null
1409542	G01771	null
1409543	G01772	null
1409544	G01773	null
1409545	G01774	alpha-Methyldigoxin
1409547	G01777	Isomaltotriose analog
1409549	G01778	null
1409550	G01779	null
1409551	G01781	Clinopodiside A
1409553	G01782	null
1409554	G01787	Digoxigenin bisdigitoxoside
1409556	G01788	null
1409557	G01789	delta-Di-HS-diS3
1409559	G01791	null
1409560	G01792	null
1409561	G01794	null
1409562	G01795	XXFGBXXGol
1409564	G01796	null
1409565	G01799	null
1409566	G01800	null
1409567	G01801	null
1409568	G01802	null
1409569	G01803	IV3Gala,IV2Fuc,II3(NeuAc)2-Gg4-Cer
1409571	G01804	GT1b
1409572	G01805	null
1409573	G01806	PSGP;polysialoglycoprotein
1409574	G01807	null
1409575	G01808	null
1409576	G01809	null
1409577	G01811	null
1409578	G01814	null
1409579	G01815	null
1409580	G01816	null
1409581	G01818	null
1409582	G01820	GD1c-NeuGc-NeuGc
1409584	G01821	PSGP;polysialoglycoprotein
1409585	G01822	Asialo fetuin glycopeptide I
1409586	G01823	null
1409587	G01824	null
1409588	G01825	null
1409589	G01826	null
1409590	G01827	null
1409591	G01830	null
1409592	G01832	cisGM1-NeuGc-Gal-GalNAc
1409594	G01833	null
1409595	G01834	null
1409596	G01835	null
1409597	G01836	GD1a-KDN
1409599	G01837	null
1409600	G01839	XFFG;XFFGol
1409603	G01841	null
1409604	G01843	null
1409605	G01844	null
1409606	G01846	PSGP;polysialoglycoprotein
1409607	G01847	null
1409608	G01849	null
1409609	G01850	null
1409610	G01851	null
1409611	G01852	XXFGCXFGol
1409613	G01853	null
1409614	G01854	null
1409615	G01855	null
1409616	G01856	null
1409617	G01857	null
1409618	G01858	null
1409619	G01859	null
1409620	G01860	null
1409621	G01861	null
1409622	G01862	null
1409623	G01863	null
1409624	G01864	null
1409625	G01865	null
1409626	G01867	null
1409627	G01868	null
1409628	G01869	null
1409629	G01871	null
1409630	G01872	null
1409631	G01873	null
1410176	G02466	Chondroitin 4-sulfate
1410177	G02467	null
1410178	G02468	null
1410179	G02469	null
1410180	G02470	null
1410181	G02471	Phosphatidyl-kojibiosyl diacylglycerol
1410183	G02472	Indicoside A
1410185	G02473	null
1410186	G02474	null
1410187	G02475	null
1410188	G02477	null
1410189	G02478	null
1410190	G02479	null
1410191	G02480	null
1410192	G02481	null
1410193	G02482	null
1410194	G02483	null
1410195	G02484	null
1410196	G02485	null
1410197	G02486	null
1410198	G02487	null
1410199	G02488	null
1410200	G02489	null
1410201	G02490	null
1410202	G02491	null
1410203	G02492	null
1410204	G02493	null
1410205	G02494	Arenarioside, sugar core
1410207	G02495	null
1410208	G02496	Pradimycin A (PRM A)
1410210	G02497	null
1410211	G02499	null
1410212	G02500	null
1410213	G02501	null
1410214	G02502	null
1410215	G02504	Orthenthose
1410217	G02505	null
1410218	G02506	null
1410219	G02508	null
1410220	G02510	null
1410221	G02511	null
1410222	G02512	null
1410223	G02513	null
1410224	G02514	null
1410225	G02516	null
1410226	G02518	null
1410227	G02519	null
1410228	G02520	null
1410229	G02521	null
1410230	G02522	Sapindoside A
1410231	G02523	null
1410232	G02524	null
1410233	G02525	null
1410234	G02526	null
1410235	G02527	null
1410236	G02528	null
1410237	G02529	Cynafoside E;Sarcovimiside B
1410240	G02530	null
1410241	G02531	null
1410242	G02532	null
1410243	G02534	null
1410244	G02535	null
1410245	G02536	null
1410246	G02538	null
1410247	G02539	null
1410248	G02541	null
1410249	G02542	null
1410250	G02543	null
1410251	G02544	null
1410252	G02546	null
1410253	G02547	null
1410254	G02548	2'-O-Acetylobebioside
1410256	G02549	null
1410257	G02550	null
1410258	G02551	null
1410259	G02552	null
1410260	G02553	null
1410261	G02554	null
1410262	G02555	null
1410263	G02556	Diacetyldigoxin
1410265	G02558	null
1410266	G02559	null
1410267	G02560	null
1410268	G02561	Alginate;Alginic acid
1410269	G02562	null
1410270	G02563	null
1410271	G02564	null
1409952	G02234	null
1409953	G02235	null
1409954	G02237	GM1-lyso
1409956	G02238	null
1409957	G02239	Mannoprotein
1409958	G02240	null
1409959	G02241	null
1409960	G02243	null
1409961	G02244	null
1409962	G02245	null
1409963	G02246	null
1409964	G02247	null
1409965	G02248	null
1409966	G02249	null
1409967	G02251	null
1409968	G02252	null
1409969	G02253	null
1409970	G02254	null
1409971	G02255	null
1409972	G02257	null
1409973	G02258	null
1409974	G02260	null
1409975	G02263	null
1409976	G02264	null
1409977	G02265	null
1409978	G02266	null
1409979	G02268	null
1409980	G02270	null
1409981	G02271	null
1409982	G02272	Senegose C
1409984	G02273	Senegose D
1409986	G02274	null
1409987	G02275	null
1409988	G02276	null
1409989	G02277	Tenuifoliose
1409991	G02278	Tenuifoliose
1409992	G02279	null
1409993	G02280	null
1409994	G02281	null
1409995	G02282	null
1409996	G02283	null
1409997	G02284	null
1409998	G02285	null
1409999	G02286	null
1410000	G02287	null
1410001	G02288	null
1410002	G02290	null
1410003	G02292	null
1410004	G02293	null
1410005	G02294	null
1410006	G02295	null
1410007	G02296	null
1410008	G02297	null
1410009	G02298	null
1410010	G02299	null
1410011	G02300	null
1410012	G02301	null
1410013	G02302	null
1410014	G02304	null
1410015	G02305	null
1410016	G02306	null
1410017	G02307	null
1410018	G02309	null
1410019	G02310	null
1410020	G02311	null
1410021	G02312	null
1410022	G02313	null
1410023	G02314	null
1410024	G02315	null
1410025	G02316	null
1410026	G02317	null
1410027	G02318	null
1410028	G02319	null
1410029	G02320	Camelliasaponin
1410031	G02321	null
1410032	G02322	null
1410033	G02323	null
1410034	G02324	null
1410035	G02325	null
1410036	G02326	null
1410037	G02327	null
1410038	G02328	null
1410039	G02329	null
1410040	G02330	null
1410041	G02331	null
1410042	G02332	null
1410043	G02333	null
1410044	G02334	null
1410045	G02335	Calotroposide
1410047	G02336	null
1409760	G02007	null
1409761	G02010	null
1409762	G02011	null
1409763	G02013	null
1409764	G02014	null
1409765	G02015	null
1409766	G02016	Lacto-N-fucopentaose V
1409767	G02018	null
1409768	G02019	null
1409769	G02020	null
1409770	G02021	null
1409771	G02022	null
1409772	G02023	null
1409773	G02026	null
1409774	G02030	null
1409775	G02032	null
1409776	G02033	null
1409777	G02034	null
1409778	G02035	null
1409779	G02036	null
1409780	G02037	null
1409781	G02040	null
1409782	G02042	null
1409783	G02043	null
1409784	G02044	null
1409785	G02045	null
1409786	G02046	null
1409787	G02047	null
1409788	G02048	null
1409789	G02049	null
1409790	G02050	null
1409791	G02052	null
1409792	G02053	null
1409793	G02054	null
1409794	G02055	Levantetraose
1409796	G02056	null
1409797	G02057	null
1409798	G02058	null
1409799	G02059	null
1409800	G02060	Arvensoside D
1409802	G02061	null
1409803	G02062	null
1409804	G02063	null
1409805	G02064	null
1409806	G02065	null
1409807	G02066	null
1409808	G02067	null
1409809	G02071	null
1409810	G02072	null
1409811	G02073	null
1409812	G02074	null
1409813	G02075	null
1409814	G02077	null
1409815	G02079	null
1409816	G02080	null
1409817	G02081	null
1409818	G02082	null
1409819	G02083	null
1409820	G02085	null
1409821	G02086	null
1409822	G02088	null
1409823	G02089	null
1409824	G02090	null
1409825	G02091	null
1409826	G02092	null
1409827	G02093	null
1409828	G02094	null
1409829	G02095	GXG
1409831	G02096	null
1409832	G02097	null
1409833	G02098	null
1409834	G02099	Stipuleanoside R1
1409836	G02100	null
1409837	G02101	null
1409838	G02102	null
1409839	G02103	null
1409840	G02105	nGa2-Cer;Neogalabiaosylceramide
1409843	G02106	null
1409844	G02107	null
1409845	G02109	null
1409846	G02110	null
1409847	G02111	null
1409848	G02112	null
1409849	G02113	null
1409850	G02115	null
1409851	G02116	null
1409852	G02118	null
1409853	G02119	null
1409854	G02120	Pariphyllin
1411233	G03663	XLFGAXXGol
1411235	G03664	null
1411236	G03665	null
1411237	G03666	null
1411238	G03667	null
1411239	G03668	null
1411240	G03669	null
1411241	G03670	null
1411242	G03671	null
1411243	G03672	null
1411244	G03673	null
1411245	G03674	null
1411246	G03675	null
1411247	G03676	null
1411248	G03677	null
1411249	G03678	XXBGXLFGol
1411251	G03679	null
1411252	G03680	null
1411253	G03682	null
1411254	G03683	null
1411255	G03684	null
1411256	G03685	null
1411257	G03686	null
1411258	G03687	null
1411259	G03688	null
1411260	G03689	null
1411261	G03690	null
1411262	G03691	null
1411263	G03692	null
1411264	G03693	null
1411265	G03694	null
1411266	G03695	null
1411267	G03696	IV3(NeuAc)2,II3(NeuAc)3-Gg4
1411269	G03697	null
1411270	G03698	null
1411271	G03699	null
1411272	G03701	null
1411273	G03702	null
1411274	G03703	null
1411275	G03704	null
1411276	G03705	null
1411277	G03706	null
1411278	G03707	null
1411279	G03708	null
1411280	G03709	null
1411281	G03710	null
1411282	G03711	null
1411283	G03713	null
1411284	G03714	null
1411285	G03715	null
1411286	G03716	null
1411287	G03717	null
1411288	G03718	null
1411289	G03719	null
1411290	G03720	null
1411291	G03721	null
1411292	G03722	null
1411293	G03723	null
1411294	G03724	null
1411295	G03726	null
1411296	G03727	null
1411297	G03728	null
1411298	G03729	null
1411299	G03730	null
1411300	G03731	null
1411301	G03732	null
1411302	G03733	null
1411303	G03735	null
1411304	G03736	null
1411305	G03737	null
1411306	G03738	null
1411307	G03739	null
1411308	G03740	null
1411309	G03741	null
1411310	G03742	null
1411311	G03743	null
1411312	G03744	null
1411313	G03745	null
1411314	G03746	null
1411315	G03747	null
1411316	G03748	null
1411317	G03749	null
1411318	G03750	null
1411319	G03751	null
1411320	G03752	null
1411321	G03754	GXXFGXXXG
1411323	G03755	null
1411324	G03756	null
1411325	G03757	null
1411326	G03758	null
1411327	G03759	XXFGAXXGol
1410497	G02795	III6PE-Ap7-Cer
1410499	G02796	PSGP, polysialoglycoprotein
1410500	G02797	null
1410501	G02798	null
1410502	G02799	null
1410503	G02800	null
1410504	G02801	null
1410505	G02802	null
1410506	G02803	Ap8-Cer
1410508	G02804	null
1410509	G02805	null
1410510	G02806	null
1410511	G02807	null
1410512	G02808	null
1410513	G02809	null
1410514	G02810	null
1410515	G02811	null
1410516	G02812	null
1410517	G02813	null
1410518	G02814	null
1410519	G02815	null
1410520	G02816	null
1410521	G02817	null
1410522	G02819	null
1410523	G02820	null
1410524	G02821	null
1410525	G02822	null
1410526	G02823	null
1410527	G02824	IV3GalNAcb,II3NeuAc-Gg4-Cer
1410529	G02826	null
1410530	G02827	null
1410531	G02828	null
1410532	G02829	null
1410533	G02830	null
1410534	G02832	null
1410535	G02833	null
1410536	G02834	null
1410537	G02835	null
1410538	G02836	null
1410539	G02837	null
1410540	G02838	null
1410541	G02839	null
1410542	G02840	null
1410543	G02841	null
1410544	G02842	null
1410545	G02843	null
1410546	G02844	III6PE-Ap6-Cer
1410548	G02845	null
1410549	G02846	null
1410550	G02847	null
1410551	G02848	IV3GlcAb,3Galb,III6PE-Ap4-Cer
1410553	G02849	null
1410554	G02850	null
1410555	G02851	null
1410556	G02852	null
1410557	G02853	null
1410558	G02854	null
1410559	G02855	null
1410560	G02856	null
1410561	G02857	null
1410562	G02858	Glycoasparagine GP-IVD
1410564	G02859	IV3GlcA-nLc6-Cer
1410566	G02860	null
1410567	G02861	null
1410568	G02863	null
1410569	G02864	null
1410570	G02865	null
1410571	G02866	null
1410572	G02867	null
1410573	G02868	null
1410574	G02869	null
1410575	G02871	null
1410576	G02873	IV6NeuAc,III3Fuc-nLc4-Cer
1410578	G02874	null
1410579	G02875	I3(NeuAc)2-Lac-Cer
1410581	G02876	null
1410582	G02877	null
1410583	G02878	null
1410584	G02879	null
1410585	G02880	null
1410586	G02881	Lacto-N-octaose
1410588	G02882	null
1410589	G02883	null
1410590	G02884	GM1b, positional analog
1410592	G02885	null
1410593	G02886	V4Fuc-Lc6-Cer
1410595	G02887	null
1410596	G02888	null
1410597	G02890	null
1410598	G02891	null
1410599	G02892	null
1410600	G02893	null
1410601	G02894	null
1410602	G02895	null
1410603	G02896	NeuAc-nLc4-Cer
1410605	G02897	IV3(Galb1-3GlcNAc)III3Fuc-nLc4-Cer
1410607	G02901	null
1410608	G02903	null
1410609	G02904	null
1410610	G02905	null
1410611	G02906	null
1410612	G02907	null
1410613	G02908	null
1410614	G02909	null
1410615	G02911	null
1410616	G02912	Lactohexaglycosylceramide
1410618	G02913	null
1410619	G02914	null
1410620	G02915	null
1410621	G02916	null
1410622	G02917	null
1410623	G02918	null
1410912	G03247	Trestatin A
1410914	G03248	null
1410915	G03249	null
1410916	G03250	null
1410917	G03251	null
1410918	G03254	null
1410919	G03255	null
1410920	G03256	null
1410921	G03261	null
1410922	G03262	null
1410923	G03263	null
1410924	G03264	null
1410925	G03265	null
1410926	G03267	null
1410927	G03268	null
1410928	G03269	null
1410929	G03270	null
1410930	G03271	null
1410931	G03272	null
1410932	G03273	null
1410933	G03274	null
1410934	G03275	null
1410935	G03277	null
1410936	G03279	null
1410937	G03280	null
1410938	G03281	null
1410939	G03282	null
1410940	G03284	null
1410941	G03285	null
1410942	G03286	null
1410943	G03288	null
1410944	G03289	null
1410945	G03290	null
1410946	G03291	null
1410947	G03292	null
1410948	G03293	null
1410949	G03295	null
1410950	G03296	null
1410951	G03297	null
1410952	G03298	null
1410953	G03299	null
1410954	G03301	null
1410955	G03302	null
1410956	G03303	null
1410957	G03304	null
1410958	G03305	null
1410959	G03306	null
1410960	G03307	null
1410961	G03308	null
1410962	G03310	null
1410963	G03313	null
1410964	G03314	null
1410965	G03315	null
1410966	G03316	null
1410967	G03317	null
1410968	G03319	null
1410969	G03320	null
1410970	G03321	null
1410971	G03322	null
1410972	G03324	null
1410973	G03325	null
1410974	G03326	null
1410975	G03327	null
1410976	G03328	null
1410977	G03330	null
1410978	G03332	null
1410979	G03333	null
1410980	G03334	null
1410981	G03335	null
1410982	G03336	null
1410983	G03337	null
1410984	G03340	null
1410985	G03341	null
1410986	G03342	null
1410987	G03343	null
1410988	G03344	null
1410989	G03345	null
1410990	G03346	null
1410991	G03347	null
1410992	G03348	null
1410993	G03349	null
1410994	G03350	null
1410995	G03351	null
1410996	G03352	XGG
1410998	G03353	null
1410999	G03354	NodRm-III(Ac);NodRm-IV(Ac)
1411002	G03355	null
1411003	G03356	null
1411004	G03357	null
1411005	G03358	null
1411006	G03359	null
1411007	G03360	null
1411008	G03361	null
1411009	G03362	null
1411010	G03364	null
1411011	G03366	null
1411012	G03367	null
1411013	G03368	null
1411014	G03369	null
1411015	G03370	null
1411016	G03371	null
1411017	G03372	null
1411018	G03373	null
1411019	G03374	null
1411020	G03375	null
1411021	G03377	null
1411022	G03379	null
1411023	G03380	null
1411024	G03381	null
1411025	G03382	null
1411026	G03383	null
1411027	G03385	null
1411028	G03386	null
1411029	G03387	null
1411030	G03388	null
1411031	G03389	null
1411032	G03390	null
1411033	G03393	null
1411034	G03394	null
1411035	G03395	null
1411036	G03396	null
1411037	G03397	null
1411038	G03399	null
1411039	G03400	null
1410816	G03143	null
1410817	G03144	null
1410818	G03145	null
1410819	G03146	null
1410820	G03147	null
1410821	G03148	null
1410822	G03149	Floribundasaponin D
1410824	G03150	Buddlejasaponin II
1410826	G03151	null
1410827	G03152	null
1410828	G03154	null
1410829	G03155	null
1410830	G03156	null
1410831	G03158	null
1410832	G03159	null
1410833	G03160	null
1410834	G03161	null
1410835	G03162	null
1410836	G03163	null
1410837	G03164	null
1410838	G03166	null
1410839	G03167	null
1410840	G03168	null
1410841	G03169	null
1410842	G03170	null
1410843	G03172	null
1410844	G03173	null
1410845	G03174	null
1410846	G03175	null
1410847	G03176	null
1410848	G03177	null
1410849	G03178	null
1410850	G03179	Buddlejasaponin I
1410852	G03180	null
1410853	G03182	null
1410854	G03183	null
1410855	G03184	null
1410856	G03185	null
1410857	G03186	null
1410858	G03187	null
1410859	G03188	null
1410860	G03189	null
1410861	G03191	null
1410862	G03192	null
1410863	G03196	GM4 analog
1410865	G03197	null
1410866	G03198	null
1410867	G03200	null
1410868	G03201	null
1410869	G03202	null
1410870	G03203	null
1410871	G03204	null
1410872	G03205	null
1410873	G03206	null
1410874	G03207	null
1410875	G03208	null
1410876	G03209	null
1410877	G03210	null
1410878	G03211	null
1410879	G03212	III6PE-Ap3-Cer
1410881	G03213	null
1410882	G03214	null
1410883	G03215	null
1410884	G03216	null
1410885	G03217	null
1410886	G03218	null
1410887	G03219	null
1410888	G03220	null
1410889	G03221	null
1410890	G03222	null
1410891	G03223	null
1410892	G03224	null
1410893	G03225	null
1410894	G03226	null
1410895	G03228	null
1410896	G03229	null
1410897	G03230	null
1410898	G03232	null
1410899	G03233	null
1410900	G03234	null
1410901	G03235	null
1410902	G03237	null
1410903	G03238	null
1410904	G03239	null
1410905	G03240	null
1410906	G03241	null
1410907	G03242	null
1410908	G03243	null
1410909	G03244	null
1410910	G03245	Saponin
1410911	G03246	null
1411136	G03545	Aculexitiose
1411138	G03547	null
1411139	G03548	null
1411140	G03549	null
1411141	G03550	null
1411142	G03551	Ristotriose
1411144	G03552	null
1411145	G03553	null
1411146	G03554	null
1411147	G03557	null
1411148	G03558	null
1411149	G03559	null
1411150	G03562	null
1411151	G03563	null
1411152	G03564	null
1411153	G03565	null
1411154	G03566	null
1411155	G03567	null
1411156	G03569	null
1411157	G03572	null
1411158	G03574	null
1411159	G03577	null
1411160	G03579	null
1411161	G03580	null
1411162	G03581	null
1411163	G03582	null
1411164	G03583	null
1411165	G03584	null
1411166	G03585	null
1411167	G03586	null
1411168	G03587	null
1411169	G03588	Turanose
1411170	G03589	null
1411171	G03590	RG-II;Rhamnogalacturonan II
1411172	G03591	null
1411173	G03592	null
1411174	G03593	null
1411175	G03594	null
1411176	G03595	null
1411177	G03596	null
1411178	G03597	null
1411179	G03598	null
1411180	G03599	null
1411181	G03600	null
1411182	G03601	null
1411183	G03602	null
1411184	G03603	null
1411185	G03604	null
1411186	G03608	null
1411187	G03609	null
1411188	G03610	null
1411189	G03613	null
1411190	G03614	null
1411191	G03618	null
1411192	G03624	null
1411193	G03625	null
1411194	G03626	null
1411195	G03627	null
1411196	G03628	null
1411197	G03629	XXJGol
1411199	G03630	null
1411200	G03631	null
1411201	G03632	null
1411202	G03633	null
1411203	G03634	null
1411204	G03635	null
1411205	G03636	null
1411206	G03637	null
1411207	G03638	XLJG
1411209	G03639	null
1411210	G03640	null
1411211	G03641	null
1411212	G03642	null
1411213	G03643	null
1411214	G03644	null
1411215	G03645	null
1411216	G03646	null
1411217	G03647	null
1411218	G03648	null
1411219	G03649	null
1411220	G03651	null
1411221	G03652	null
1411222	G03653	null
1411223	G03654	null
1411224	G03655	null
1411225	G03656	null
1411226	G03657	null
1411227	G03658	null
1411228	G03659	null
1411229	G03660	null
1411230	G03661	null
1411231	G03662	XLFGBXXGol
1410400	G02695	null
1410401	G02696	null
1410402	G02697	null
1410403	G02698	null
1410404	G02700	null
1410405	G02701	null
1410406	G02702	null
1410407	G02703	null
1410408	G02704	null
1410409	G02705	null
1410410	G02706	VII3Fuc-nLc10-Cer
1410412	G02707	null
1410413	G02708	null
1410414	G02709	null
1410415	G02710	null
1410416	G02711	null
1410417	G02712	IV3Gala,II3(NeuAc)2-Gg4-Cer
1410419	G02713	null
1410420	G02714	null
1410421	G02715	null
1410422	G02716	null
1410423	G02718	null
1410424	G02719	null
1410425	G02720	null
1410426	G02721	null
1410427	G02722	null
1410428	G02724	null
1410429	G02725	null
1410430	G02726	null
1410431	G02727	null
1410432	G02729	null
1410433	G02730	null
1410434	G02731	null
1410435	G02732	null
1410436	G02733	null
1410437	G02734	null
1410438	G02735	null
1410439	G02736	null
1410440	G02737	null
1410441	G02738	null
1410442	G02739	null
1410443	G02740	null
1410444	G02741	null
1410445	G02742	null
1410446	G02743	null
1410447	G02744	IV3(Gala1-3Galb1-3Gal)a-Gg4-Cer
1410449	G02745	null
1410450	G02746	IV3(Gala1-3Gal)b,II3NeuGc-Gg4-Cer;aGal-LacNAc-II3NeuAc-Gg4-Cer
1410453	G02747	null
1410454	G02748	null
1410455	G02749	null
1410456	G02750	null
1410457	G02751	Ap9-Cer
1410459	G02753	null
1410460	G02755	GD1b
1410461	G02756	null
1410462	G02757	null
1410463	G02759	null
1410464	G02760	VIII3Gala-nLc8-Cer
1410466	G02762	null
1410467	G02763	null
1410468	G02764	null
1410469	G02765	null
1410470	G02766	null
1410471	G02767	GT3-9OAc
1410473	G02768	null
1410474	G02769	null
1410475	G02770	null
1410476	G02771	null
1410477	G02773	null
1410478	G02774	null
1410479	G02775	null
1410480	G02776	null
1410481	G02777	null
1410482	G02778	null
1410483	G02779	null
1410484	G02781	null
1410485	G02782	null
1410486	G02783	null
1410487	G02784	null
1410488	G02785	null
1410489	G02786	null
1410490	G02787	null
1410491	G02788	GD1a-Neu5Ac9Ac
1410493	G02789	GD1a
1410494	G02790	null
1410495	G02794	VI3GlcAb,III6PE-Ap6-Cer
1410624	G02919	null
1410625	G02920	null
1410626	G02921	null
1410627	G02922	null
1410628	G02923	null
1410629	G02924	Sialyl Lewis x pentasaccharide
1410631	G02925	null
1410632	G02926	null
1410633	G02927	null
1410634	G02930	null
1410635	G02931	null
1410636	G02932	XFGol-2AP;XGFGol-2AP
1410639	G02933	null
1410640	G02934	null
1410641	G02935	null
1410642	G02937	null
1410643	G02939	null
1410644	G02941	null
1410645	G02942	null
1410646	G02943	GXXXG
1410648	G02944	null
1410649	G02945	null
1410650	G02946	null
1410651	G02947	null
1410652	G02949	null
1410653	G02950	II3(NeuGc)2-Lac
1410655	G02951	null
1410656	G02952	nLc4
1410657	G02954	null
1410658	G02955	GM2
1410659	G02956	GM2
1410660	G02957	null
1410661	G02958	null
1410662	G02959	null
1410663	G02960	null
1410664	G02961	null
1410665	G02962	null
1410666	G02963	null
1410667	G02964	null
1410668	G02966	null
1410669	G02967	null
1410670	G02968	null
1410671	G02971	null
1410672	G02972	null
1410673	G02973	null
1410674	G02975	null
1410675	G02979	null
1410676	G02980	null
1410677	G02981	null
1410678	G02982	null
1410679	G02983	null
1410680	G02985	null
1410681	G02986	null
1410682	G02987	null
1410683	G02990	null
1410684	G02991	null
1410685	G02992	null
1410686	G02993	para-Lacto-N-hexaose
1410688	G02994	Fuc-Gb4-Cer
1410690	G02995	null
1410691	G02996	null
1410692	G02997	null
1410693	G02998	null
1410694	G02999	null
1410695	G03001	null
1410696	G03002	null
1410697	G03003	null
1410698	G03004	null
1410699	G03005	null
1410700	G03010	null
1410701	G03011	NodRm-V(S)
1410703	G03013	null
1410704	G03014	Regularoside B
1410706	G03015	Thornasteroside A
1410708	G03016	null
1410709	G03017	null
1410710	G03018	null
1410711	G03019	null
1410712	G03020	null
1410713	G03021	null
1410714	G03022	null
1410715	G03023	null
1410716	G03024	null
1410717	G03025	null
1410718	G03026	null
1410719	G03028	null
1410720	G03029	null
1410721	G03031	III6PE-Ap4-Cer
1410723	G03032	null
1410724	G03033	null
1410725	G03034	null
1410726	G03035	null
1410727	G03036	null
1410728	G03037	null
1410729	G03038	null
1410730	G03039	null
1410731	G03040	null
1410732	G03042	null
1410733	G03043	XXXol-2AP
1410735	G03046	null
1410736	G03047	null
1410737	G03048	null
1410738	G03049	null
1410739	G03050	null
1410740	G03052	null
1410741	G03054	null
1410742	G03055	null
1410743	G03056	III4Gala-nGa3-Cer
1410745	G03058	null
1410746	G03059	II3NeuGc-Gg3
1410748	G03060	null
1410749	G03061	null
1410750	G03062	null
1410751	G03064	null
1410752	G03065	null
1410753	G03066	null
1410754	G03067	PSGP, polysialoglycoprotein
1410755	G03068	null
1410756	G03071	null
1410757	G03072	null
1410758	G03073	null
1410759	G03074	null
1410760	G03075	PSGP, polysialoglycoprotein
1410761	G03076	null
1410762	G03077	null
1410763	G03078	null
1410764	G03079	null
1410765	G03080	null
1410766	G03081	null
1410767	G03082	null
1410768	G03084	null
1410769	G03085	null
1410770	G03086	null
1410771	G03088	null
1410772	G03089	null
1410773	G03090	null
1410774	G03091	L2/HNK1 carbohydrate
1410776	G03093	null
1410777	G03094	null
1410778	G03096	null
1410779	G03097	null
1410780	G03098	null
1410781	G03099	null
